mysql> select * from rt2;
+---------------------+----------------+-----------+----------+-----------+------+------+------+------+------+------+------+------+------+------+------+------+
| createdDate         | sequenceNumber | frameType | latitude | longitude | c1   | c2   | c3   | c4   | c5   | c6   | c7   | c8   | c9   | c10  | c11  | c12  |
| 2014-10-17 09:20:35 |        9309981 |         9 | 46.48    | 9.6       |    0 |  779 |  771 |    0 |    0 |  941 |  160 |  954 |  438 |    0 |    0 |  894 |
| 2014-10-17 09:20:40 |        9309981 |        10 | 46.18    | 9.49      |    0 |  789 |  740 |    0 |    0 |  939 |  177 |  956 |  465 |    0 |    0 |  886 |
| 2014-10-17 09:20:45 |        9309981 |        11 | 45.88    | 9.37      |    0 |  789 |  740 |    0 |    0 |  939 |  177 |  956 |  465 |    0 |    0 |  886 |
| 2014-10-17 09:20:50 |        9309981 |        12 | 45.58    | 9.26      |    0 |  786 |  706 |    0 |    0 |  939 |  193 |  954 |  494 |    0 |    0 |  880 |
| 2014-10-17 09:20:55 |        9309981 |        13 | 45.28    | 9.15      |    0 |  786 |  706 |    0 |    0 |  939 |  193 |  954 |  494 |    0 |    0 |  880 |
| 2014-10-17 09:21:00 |        9309981 |        14 | 44.97    | 9.04      |    0 |  682 |  673 |    0 |    0 |  938 |  691 |    0 |  850 |    0 |    0 |  883 |
| 2014-10-17 09:21:05 |        9309981 |        15 | 44.67    | 8.93      |    0 |  682 |  673 |    0 |    0 |  938 |  691 |    0 |  850 |    0 |    0 |  883 |
| 2014-10-17 09:21:10 |        9309981 |        16 | 44.37    | 8.82      |    0 |  766 |  644 |    0 |    0 |  938 |  230 |  958 |  556 |    0 |    0 |  889 |
| 2014-10-17 09:21:15 |        9309981 |        17 | 44.07    | 8.71      |    0 |  766 |  644 |    0 |    0 |  938 |  230 |  958 |  556 |    0 |    0 |  889 |
| 2014-10-17 09:21:20 |        9309981 |        18 | 43.77    | 8.61      |    0 |  753 |  615 |    0 |    0 |  939 |  252 |  958 |  591 |    0 |    0 |  895 |
| 2014-10-17 09:21:25 |        9309981 |        19 | 43.46    | 8.5       |    0 |  753 |  615 |    0 |    0 |  939 |  252 |  958 |  591 |    0 |    0 |  895 |
| 2014-10-17 09:21:30 |        9309981 |        20 | 43.16    | 8.39      |    0 |  718 |  589 |    0 |    0 |  940 |  275 |  959 |  625 |    0 |    0 |  900 |
| 2014-10-17 09:21:35 |        9309981 |        21 | 42.86    | 8.29      |    0 |  718 |  589 |    0 |    0 |  940 |  275 |  959 |  625 |    0 |    0 |  900 |
| 2014-10-17 09:21:40 |        9309981 |        22 | 42.56    | 8.19      |    0 |  773 |  561 |    0 |  947 |  939 |  299 |  961 |  661 |    0 |    0 |  904 |
| 2014-10-17 09:21:45 |        9309981 |        23 | 42.25    | 8.08      |    0 |  773 |  561 |    0 |  947 |  939 |  299 |  961 |  661 |    0 |    0 |  904 |
| 2014-10-17 09:21:50 |        9309982 |         0 | 41.95    | 7.98      |    0 |  663 |  545 |    0 |    0 |  943 |  325 |  961 |  698 |    0 |    0 |  908 |
| 2014-10-17 09:21:55 |        9309982 |         1 | 41.65    | 7.88      |    0 |  663 |  545 |    0 |    0 |  943 |  325 |  961 |  698 |    0 |    0 |  908 |
| 2014-10-17 09:22:00 |        9309982 |         2 | 41.35    | 7.78      |    0 |  621 |  531 |    0 |    0 |  945 |  348 |  960 |  734 |    0 |    0 |  911 |
| 2014-10-17 09:22:05 |        9309982 |         3 | 41.04    | 7.68      |    0 |  621 |  531 |    0 |    0 |  945 |  348 |  960 |  734 |    0 |    0 |  911 |
| 2014-10-17 09:22:10 |        9309982 |         4 | 40.74    | 7.58      |    0 |  610 |  520 |    0 |    0 |  947 |  376 |  963 |  770 |    0 |    0 |  913 |
| 2014-10-17 09:22:15 |        9309982 |         5 | 40.44    | 7.48      |    0 |  610 |  520 |    0 |    0 |  947 |  376 |  963 |  770 |    0 |    0 |  913 |
| 2014-10-17 09:22:20 |        9309982 |         6 | 40.13    | 7.38      |    0 |  750 |  488 |    0 |    0 |  948 |  401 |  962 |  804 |    0 |  985 |  915 |
| 2014-10-17 10:52:15 |        9310013 |        11 | 66.52    | 357.54    |  933 |    0 |    0 |  808 |  952 |  982 |  270 |  969 |  773 |  964 |    0 |  819 |
| 2014-10-17 10:52:20 |        9310013 |        12 | 66.23    | 357.24    |  952 |    0 |    0 |  950 |  954 |  977 |  261 |  969 |  760 |  968 |    0 |  737 |
| 2014-10-17 10:52:25 |        9310013 |        13 | 65.94    | 356.95    |  952 |    0 |    0 |  950 |  954 |  977 |  261 |  969 |  760 |  968 |    0 |  737 |
| 2014-10-17 10:52:30 |        9310013 |        14 | 65.66    | 356.66    |  954 |    0 |    0 |  950 |  955 |  972 |  252 |  967 |  746 |  965 |    0 |  731 |
| 2014-10-17 10:52:35 |        9310013 |        15 | 65.37    | 356.38    |  954 |    0 |    0 |  950 |  955 |  972 |  252 |  967 |  746 |  965 |    0 |  731 |
| 2014-10-17 10:52:45 |        9310013 |        16 | 64.79    | 355.84    |  953 |    0 |    0 |  951 |  956 |  970 |  714 |    0 |  734 |  964 |    0 |  616 |
| 2014-10-17 10:52:45 |        9310013 |        17 | 64.79    | 355.84    |  953 |    0 |    0 |  951 |  956 |  970 |  714 |    0 |  734 |  964 |    0 |  616 |
| 2014-10-17 10:52:55 |        9310013 |        18 | 64.21    | 355.31    |  953 |    0 |    0 |  951 |  957 |  968 |  236 |  967 |  720 |  964 |    0 |  714 |
| 2014-10-17 10:52:55 |        9310013 |        19 | 64.21    | 355.31    |  953 |    0 |    0 |  951 |  957 |  968 |  236 |  967 |  720 |  964 |    0 |  714 |
| 2014-10-17 10:53:00 |        9310013 |        20 | 63.92    | 355.06    |  953 |    0 |    0 |  951 |  957 |  968 |  236 |  967 |  720 |  964 |    0 |  714 |
| 2014-10-17 10:53:05 |        9310013 |        21 | 63.63    | 354.81    |  953 |    0 |    0 |  951 |  957 |  968 |  236 |  967 |  720 |  964 |    0 |  714 |
| 2014-10-17 10:53:10 |        9310013 |        22 | 63.34    | 354.57    |  953 |    0 |    0 |  951 |  957 |  968 |  236 |  967 |  720 |  964 |    0 |  714 |
| 2014-10-17 10:53:15 |        9310013 |        23 | 63.05    | 354.33    |  953 |    0 |    0 |  951 |  957 |  968 |  236 |  967 |  720 |  964 |    0 |  714 |
| 2014-10-17 10:53:20 |        9310014 |         0 | 62.76    | 354.09    |  953 |    0 |    0 |  951 |  957 |  968 |  236 |  967 |  720 |  964 |    0 |  714 |
| 2014-10-17 10:53:25 |        9310014 |         1 | 62.47    | 353.86    |  953 |    0 |    0 |  951 |  957 |  968 |  236 |  967 |  720 |  964 |    0 |  714 |
| 2014-10-17 10:53:30 |        9310014 |         2 | 62.18    | 353.63    |  953 |    0 |    0 |  951 |  957 |  968 |  236 |  967 |  720 |  964 |    0 |  714 |
| 2014-10-17 10:53:35 |        9310014 |         3 | 61.88    | 353.41    |  953 |    0 |    0 |  951 |  957 |  968 |  236 |  967 |  720 |  964 |    0 |  714 |
| 2014-10-17 10:53:40 |        9310014 |         4 | 61.59    | 353.19    |  953 |    0 |    0 |  951 |  957 |  968 |  236 |  967 |  720 |  964 |    0 |  714 |
| 2014-10-17 10:53:45 |        9310014 |         5 | 61.3     | 352.97    |  953 |    0 |    0 |  951 |  957 |  968 |  236 |  967 |  720 |  964 |    0 |  714 |
| 2014-10-17 10:53:50 |        9310014 |         6 | 61       | 352.76    |  953 |    0 |    0 |  951 |  957 |  968 |  236 |  967 |  720 |  964 |    0 |  714 |
| 2014-10-17 10:53:55 |        9310014 |         7 | 60.71    | 352.55    |  953 |    0 |    0 |  951 |  957 |  968 |  236 |  967 |  720 |  964 |    0 |  714 |
| 2014-10-17 10:54:00 |        9310014 |         8 | 60.42    | 352.34    |  953 |    0 |    0 |  951 |  957 |  968 |  236 |  967 |  720 |  964 |    0 |  714 |
| 2014-10-17 10:54:05 |        9310014 |         9 | 60.12    | 352.14    |  953 |    0 |    0 |  951 |  957 |  968 |  236 |  967 |  720 |  964 |    0 |  714 |
| 2014-10-17 10:54:10 |        9310014 |        10 | 59.83    | 351.94    |  953 |    0 |    0 |  951 |  957 |  968 |  236 |  967 |  720 |  964 |    0 |  714 |
| 2014-10-17 10:54:15 |        9310014 |        11 | 59.53    | 351.74    |  953 |    0 |    0 |  951 |  957 |  968 |  236 |  967 |  720 |  964 |    0 |  714 |
| 2014-10-17 10:54:20 |        9310014 |        12 | 59.24    | 351.55    |  953 |    0 |    0 |  951 |  957 |  968 |  236 |  967 |  720 |  964 |    0 |  714 |
| 2014-10-17 10:54:25 |        9310014 |        13 | 58.94    | 351.36    |  953 |    0 |    0 |  951 |  957 |  968 |  236 |  967 |  720 |  964 |    0 |  714 |
| 2014-10-17 10:54:30 |        9310014 |        14 | 58.65    | 351.17    |  953 |    0 |    0 |  951 |  957 |  968 |  236 |  967 |  720 |  964 |    0 |  714 |
| 2014-10-17 10:54:35 |        9310014 |        15 | 58.35    | 350.99    |  953 |    0 |    0 |  951 |  957 |  968 |  236 |  967 |  720 |  964 |    0 |  714 |
| 2014-10-17 10:54:40 |        9310014 |        16 | 58.06    | 350.81    |  953 |    0 |    0 |  951 |  957 |  968 |  236 |  967 |  720 |  964 |    0 |  714 |
| 2014-10-17 10:54:45 |        9310014 |        17 | 57.76    | 350.63    |  953 |    0 |    0 |  951 |  957 |  968 |  236 |  967 |  720 |  964 |    0 |  714 |
| 2014-10-17 10:54:50 |        9310014 |        18 | 57.46    | 350.45    |  953 |    0 |    0 |  951 |  957 |  968 |  236 |  967 |  720 |  964 |    0 |  714 |
| 2014-10-17 10:54:55 |        9310014 |        19 | 57.17    | 350.28    |  953 |    0 |    0 |  951 |  957 |  968 |  236 |  967 |  720 |  964 |    0 |  714 |
| 2014-10-17 10:55:00 |        9310014 |        20 | 56.87    | 350.11    |  953 |    0 |    0 |  951 |  957 |  968 |  236 |  967 |  720 |  964 |    0 |  714 |
| 2014-10-17 10:55:05 |        9310014 |        21 | 56.58    | 349.94    |  953 |    0 |    0 |  951 |  957 |  968 |  236 |  967 |  720 |  964 |    0 |  714 |
| 2014-10-17 10:55:10 |        9310014 |        22 | 56.28    | 349.77    |  953 |    0 |    0 |  951 |  957 |  968 |  236 |  967 |  720 |  964 |    0 |  714 |
| 2014-10-17 10:55:15 |        9310014 |        23 | 55.97    | 349.6     |  953 |    0 |    0 |  951 |  957 |  968 |  236 |  967 |  720 |  964 |    0 |  714 |
| 2014-10-17 10:55:20 |        9310015 |         0 | 55.68    | 349.44    |  953 |    0 |    0 |  951 |  957 |  968 |  236 |  967 |  720 |  964 |    0 |  714 |
| 2014-10-17 10:55:25 |        9310015 |         1 | 55.39    | 349.28    |  953 |    0 |    0 |  951 |  957 |  968 |  236 |  967 |  720 |  964 |    0 |  714 |
| 2014-10-17 10:55:30 |        9310015 |         2 | 55.09    | 349.12    |  953 |    0 |    0 |  951 |  957 |  968 |  236 |  967 |  720 |  964 |    0 |  714 |
| 2014-10-17 10:55:35 |        9310015 |         3 | 54.79    | 348.97    |  953 |    0 |    0 |  951 |  957 |  968 |  236 |  967 |  720 |  964 |    0 |  714 |
| 2014-10-17 10:55:40 |        9310015 |         4 | 54.49    | 348.81    |  953 |    0 |    0 |  951 |  957 |  968 |  236 |  967 |  720 |  964 |    0 |  714 |
| 2014-10-17 10:55:45 |        9310015 |         5 | 54.19    | 348.66    |  953 |    0 |    0 |  951 |  957 |  968 |  236 |  967 |  720 |  964 |    0 |  714 |
| 2014-10-17 10:55:50 |        9310015 |         6 | 53.9     | 348.51    |  953 |    0 |    0 |  951 |  957 |  968 |  236 |  967 |  720 |  964 |    0 |  714 |
| 2014-10-17 10:55:55 |        9310015 |         7 | 53.6     | 348.36    |  953 |    0 |    0 |  951 |  957 |  968 |  236 |  967 |  720 |  964 |    0 |  714 |
| 2014-10-17 10:56:00 |        9310015 |         8 | 53.3     | 348.22    |  953 |    0 |    0 |  951 |  957 |  968 |  236 |  967 |  720 |  964 |    0 |  714 |
| 2014-10-17 10:56:05 |        9310015 |         9 | 53       | 348.07    |  953 |    0 |    0 |  951 |  957 |  968 |  236 |  967 |  720 |  964 |    0 |  714 |
| 2014-10-17 10:56:20 |        9310015 |        12 | 52.08    | 347.64    |  953 |    0 |    0 |  951 |  957 |  968 |  236 |  967 |  720 |  964 |    0 |  714 |
| 2014-10-17 10:56:25 |        9310015 |        13 | 51.8     | 347.51    |  953 |    0 |    0 |  951 |  957 |  968 |  236 |  967 |  720 |  964 |    0 |  714 |
| 2014-10-17 10:56:35 |        9310015 |        14 | 51.2     | 347.23    |  953 |    0 |    0 |  951 |  957 |  968 |  236 |  967 |  720 |  964 |    0 |  714 |
| 2014-10-17 10:56:45 |        9310015 |        16 | 50.6     | 346.97    |  953 |    0 |    0 |  951 |  957 |  968 |  236 |  967 |  720 |  964 |    0 |  714 |
| 2014-10-17 10:56:45 |        9310015 |        17 | 50.6     | 346.96    |  953 |    0 |    0 |  951 |  957 |  968 |  236 |  967 |  720 |  964 |    0 |  714 |
| 2014-10-17 10:57:10 |        9310015 |        21 | 49.09    | 346.32    |    0 |  861 |  968 |    0 |    0 |  903 |  164 |    0 |  477 |  971 |    0 |  827 |
| 2014-10-17 10:57:15 |        9310015 |        22 | 48.8     | 346.2     |    0 |  861 |  968 |    0 |    0 |  903 |  164 |    0 |  477 |  971 |    0 |  827 |
| 2014-10-17 10:57:20 |        9310016 |         0 | 48.49    | 346.07    |    0 |  854 |  957 |    0 |    0 |  901 |  175 |    0 |  474 |  972 |    0 |  838 |
| 2014-10-17 10:57:25 |        9310016 |         1 | 48.2     | 345.96    |    0 |  854 |  957 |    0 |    0 |  901 |  175 |    0 |  474 |  972 |    0 |  838 |
| 2014-10-17 10:57:30 |        9310016 |         2 | 47.89    | 345.83    |    0 |  854 |  957 |    0 |    0 |  901 |  175 |    0 |  474 |  972 |    0 |  838 |
| 2014-10-17 10:57:35 |        9310016 |         3 | 47.6     | 345.71    |    0 |  854 |  957 |    0 |    0 |  901 |  175 |    0 |  474 |  972 |    0 |  838 |
| 2014-10-17 10:57:40 |        9310016 |         4 | 47.29    | 345.59    |    0 |  854 |  957 |    0 |    0 |  901 |  175 |    0 |  474 |  972 |    0 |  838 |
| 2014-10-17 10:57:45 |        9310016 |         5 | 47       | 345.48    |    0 |  854 |  957 |    0 |    0 |  901 |  175 |    0 |  474 |  972 |    0 |  838 |
| 2014-10-17 10:57:50 |        9310016 |         6 | 46.69    | 345.36    |    0 |  854 |  957 |    0 |    0 |  901 |  175 |    0 |  474 |  972 |    0 |  838 |
| 2014-10-17 10:57:55 |        9310016 |         7 | 46.39    | 345.25    |    0 |  854 |  957 |    0 |    0 |  901 |  175 |    0 |  474 |  972 |    0 |  838 |
| 2014-10-17 10:58:00 |        9310016 |         8 | 46.09    | 345.13    |    0 |  854 |  957 |    0 |    0 |  901 |  175 |    0 |  474 |  972 |    0 |  838 |
| 2014-10-17 10:58:05 |        9310016 |         9 | 45.79    | 345.02    |    0 |  854 |  957 |    0 |    0 |  901 |  175 |    0 |  474 |  972 |    0 |  838 |
| 2014-10-17 10:58:10 |        9310016 |        10 | 45.49    | 344.91    |    0 |  854 |  957 |    0 |    0 |  901 |  175 |    0 |  474 |  972 |    0 |  838 |
| 2014-10-17 10:58:15 |        9310016 |        40 | 45.17    | 344.79    |    0 |  854 |  957 |    0 |    0 |  901 |  175 |    0 |  474 |  972 |    0 |  838 |
| 2014-10-17 10:58:20 |        9310016 |        12 | 44.89    | 344.68    |    0 |  854 |  957 |    0 |    0 |  901 |  175 |    0 |  474 |  972 |    0 |  838 |
| 2014-10-17 10:58:25 |        9310016 |        13 | 44.58    | 344.57    |    0 |  854 |  957 |    0 |    0 |  901 |  175 |    0 |  474 |  972 |    0 |  838 |
| 2014-10-17 10:58:30 |        9310016 |        14 | 44.28    | 344.46    |    0 |  854 |  957 |    0 |    0 |  901 |  175 |    0 |  474 |  972 |    0 |  838 |
| 2014-10-17 10:58:35 |        9310016 |        15 | 43.98    | 344.36    |    0 |  854 |  957 |    0 |    0 |  901 |  175 |    0 |  474 |  972 |    0 |  838 |
| 2014-10-17 10:58:40 |        9310016 |        16 | 43.66    | 344.25    |    0 |  854 |  957 |    0 |    0 |  901 |  175 |    0 |  474 |  972 |    0 |  838 |
| 2014-10-17 10:58:45 |        9310016 |        17 | 43.37    | 344.14    |    0 |  854 |  957 |    0 |    0 |  901 |  175 |    0 |  474 |  972 |    0 |  838 |
| 2014-10-17 10:58:55 |        9310016 |        19 | 42.77    | 343.94    |    0 |  854 |  957 |    0 |    0 |  901 |  175 |    0 |  474 |  972 |    0 |  838 |
| 2014-10-17 10:59:00 |        9310016 |        20 | 42.47    | 343.83    |    0 |  854 |  957 |    0 |    0 |  901 |  175 |    0 |  474 |  972 |    0 |  838 |
| 2014-10-17 10:59:05 |        9310016 |        21 | 42.16    | 343.73    |    0 |  854 |  957 |    0 |    0 |  901 |  175 |    0 |  474 |  972 |    0 |  838 |
| 2014-10-17 10:59:10 |        9310016 |        22 | 41.86    | 343.63    |    0 |  854 |  957 |    0 |    0 |  901 |  175 |    0 |  474 |  972 |    0 |  838 |
| 2014-10-17 10:59:15 |        9310016 |        23 | 41.56    | 343.53    |    0 |  854 |  957 |    0 |    0 |  901 |  175 |    0 |  474 |  972 |    0 |  838 |
| 2014-10-17 10:59:20 |        9310017 |         0 | 41.26    | 343.43    |    0 |  854 |  957 |    0 |    0 |  901 |  175 |    0 |  474 |  972 |    0 |  838 |
| 2014-10-17 10:59:25 |        9310017 |         1 | 40.94    | 343.32    |    0 |  854 |  957 |    0 |    0 |  901 |  175 |    0 |  474 |  972 |    0 |  838 |
| 2014-10-17 10:59:35 |        9310017 |         2 | 40.35    | 343.13    |    0 |  854 |  957 |    0 |    0 |  901 |  175 |    0 |  474 |  972 |    0 |  838 |
| 2014-10-21 10:30:50 |        9312876 |         0 | 75.2     | 17.11     |    0 |  751 |  783 |    0 |    0 |  936 |    0 |  786 |  978 |  620 |  766 |    0 |
| 2014-10-21 10:31:00 |        9312876 |         1 | 74.69    | 15.75     |    0 |  751 |  783 |    0 |    0 |  936 |    0 |  786 |  978 |  620 |  766 |    0 |
| 2014-10-21 10:31:05 |        9312876 |         2 | 74.43    | 15.1      |    0 |  888 |  894 |    0 |    0 |  936 |    0 |  559 |  982 |  644 |  301 |    0 |
| 2014-10-21 10:31:10 |        9312876 |         4 | 74.17    | 14.47     |    0 |  887 |  901 |    0 |    0 |  937 |    0 |  572 |  976 |  658 |  426 |    0 |
| 2014-10-21 10:31:15 |        9312876 |         3 | 73.91    | 13.86     |    0 |  888 |  894 |    0 |    0 |  936 |    0 |  559 |  982 |  644 |  301 |    0 |
| 2014-10-21 10:31:15 |        9312876 |         5 | 73.91    | 13.85     |    0 |  887 |  901 |    0 |    0 |  937 |    0 |  572 |  976 |  658 |  426 |    0 |
| 2014-10-21 10:31:25 |        9312876 |         6 | 73.38    | 12.69     |    0 |  887 |  901 |    0 |    0 |  937 |    0 |  572 |  976 |  658 |  426 |    0 |
| 2014-10-21 10:31:25 |        9312876 |         7 | 73.38    | 12.69     |    0 |  887 |  901 |    0 |    0 |  937 |    0 |  572 |  976 |  658 |  426 |    0 |
| 2014-10-21 10:31:30 |        9312876 |         8 | 73.12    | 12.14     |    0 |  887 |  901 |    0 |    0 |  937 |    0 |  572 |  976 |  658 |  426 |    0 |
| 2014-10-21 10:31:35 |        9312876 |         9 | 72.85    | 11.59     |    0 |  887 |  901 |    0 |    0 |  937 |    0 |  572 |  976 |  658 |  426 |    0 |
| 2014-10-21 10:31:40 |        9312876 |        10 | 72.58    | 11.07     |    0 |  887 |  901 |    0 |    0 |  937 |    0 |  572 |  976 |  658 |  426 |    0 |
| 2014-10-21 10:31:45 |        9312876 |        11 | 72.32    | 10.56     |    0 |  887 |  901 |    0 |    0 |  937 |    0 |  572 |  976 |  658 |  426 |    0 |
| 2014-10-21 10:31:50 |        9312876 |        12 | 72.04    | 10.06     |    0 |  887 |  901 |    0 |    0 |  937 |    0 |  572 |  976 |  658 |  426 |    0 |
| 2014-10-21 10:31:55 |        9312876 |        13 | 71.77    | 9.58      |    0 |  887 |  901 |    0 |    0 |  937 |    0 |  572 |  976 |  658 |  426 |    0 |
| 2014-10-21 10:32:00 |        9312876 |        14 | 71.5     | 9.11      |    0 |  887 |  901 |    0 |    0 |  937 |    0 |  572 |  976 |  658 |  426 |    0 |
| 2014-10-21 10:32:05 |        9312876 |        15 | 71.23    | 8.65      |    0 |  887 |  901 |    0 |    0 |  937 |    0 |  572 |  976 |  658 |  426 |    0 |
| 2014-10-21 10:32:10 |        9312876 |        16 | 70.95    | 8.21      |    0 |  887 |  901 |    0 |    0 |  937 |    0 |  572 |  976 |  658 |  426 |    0 |
| 2014-10-21 10:32:15 |        9312876 |        17 | 70.68    | 7.77      |    0 |  887 |  901 |    0 |    0 |  937 |    0 |  572 |  976 |  658 |  426 |    0 |
| 2014-10-21 10:32:20 |        9312876 |        18 | 70.4     | 7.35      |    0 |  887 |  901 |    0 |    0 |  937 |    0 |  572 |  976 |  658 |  426 |    0 |
| 2014-10-21 10:32:25 |        9312876 |        19 | 70.12    | 6.94      |    0 |  887 |  901 |    0 |    0 |  937 |    0 |  572 |  976 |  658 |  426 |    0 |
| 2014-10-21 10:32:30 |        9312876 |        20 | 69.84    | 6.54      |    0 |  887 |  901 |    0 |    0 |  937 |    0 |  572 |  976 |  658 |  426 |    0 |
| 2014-10-21 10:32:35 |        9312876 |        21 | 69.57    | 6.14      |    0 |  887 |  901 |    0 |    0 |  937 |    0 |  572 |  976 |  658 |  426 |    0 |
| 2014-10-21 10:32:40 |        9312876 |        22 | 69.29    | 5.76      |    0 |  887 |  901 |    0 |    0 |  937 |    0 |  572 |  976 |  658 |  426 |    0 |
| 2014-10-21 10:32:45 |        9312876 |        23 | 69.01    | 5.39      |    0 |  887 |  901 |    0 |    0 |  937 |    0 |  572 |  976 |  658 |  426 |    0 |
| 2014-10-21 10:32:50 |        9312877 |         0 | 68.72    | 5.03      |    0 |  887 |  901 |    0 |    0 |  937 |    0 |  572 |  976 |  658 |  426 |    0 |
| 2014-10-21 10:32:55 |        9312877 |         1 | 68.44    | 4.67      |    0 |  887 |  901 |    0 |    0 |  937 |    0 |  572 |  976 |  658 |  426 |    0 |
| 2014-10-21 10:33:00 |        9312877 |         2 | 68.16    | 4.32      |    0 |  887 |  901 |    0 |    0 |  937 |    0 |  572 |  976 |  658 |  426 |    0 |
| 2014-10-21 10:33:05 |        9312877 |         3 | 67.88    | 3.98      |    0 |  887 |  901 |    0 |    0 |  937 |    0 |  572 |  976 |  658 |  426 |    0 |
| 2014-10-21 10:33:10 |        9312877 |         4 | 67.59    | 3.65      |    0 |  887 |  901 |    0 |    0 |  937 |    0 |  572 |  976 |  658 |  426 |    0 |
| 2014-10-21 10:33:15 |        9312877 |         5 | 67.31    | 3.33      |    0 |  887 |  901 |    0 |    0 |  937 |    0 |  572 |  976 |  658 |  426 |    0 |
| 2014-10-21 10:33:20 |        9312877 |         6 | 67.02    | 3.01      |    0 |  887 |  901 |    0 |    0 |  937 |    0 |  572 |  976 |  658 |  426 |    0 |
| 2014-10-21 10:33:25 |        9312877 |         7 | 66.74    | 2.7       |    0 |  887 |  901 |    0 |    0 |  937 |    0 |  572 |  976 |  658 |  426 |    0 |
| 2014-10-21 10:33:30 |        9312877 |         8 | 66.45    | 2.4       |    0 |  887 |  901 |    0 |    0 |  937 |    0 |  572 |  976 |  658 |  426 |    0 |
| 2014-10-21 10:33:35 |        9312877 |         9 | 66.17    | 2.1       |    0 |  887 |  901 |    0 |    0 |  937 |    0 |  572 |  976 |  658 |  426 |    0 |
| 2014-10-21 10:33:40 |        9312877 |        10 | 65.88    | 1.81      |    0 |  887 |  901 |    0 |    0 |  937 |    0 |  572 |  976 |  658 |  426 |    0 |
| 2014-10-21 10:33:45 |        9312877 |        11 | 65.59    | 1.53      |    0 |  887 |  901 |    0 |    0 |  937 |    0 |  572 |  976 |  658 |  426 |    0 |
| 2014-10-21 10:33:50 |        9312877 |        12 | 65.3     | 1.25      |    0 |  887 |  901 |    0 |    0 |  937 |    0 |  572 |  976 |  658 |  426 |    0 |
| 2014-10-21 10:33:55 |        9312877 |        13 | 65.01    | 0.97      |    0 |  887 |  901 |    0 |    0 |  937 |    0 |  572 |  976 |  658 |  426 |    0 |
| 2014-10-21 10:34:00 |        9312877 |        14 | 64.73    | 0.7       |    0 |  887 |  901 |    0 |    0 |  937 |    0 |  572 |  976 |  658 |  426 |    0 |
| 2014-10-21 10:34:05 |        9312877 |        15 | 64.44    | 0.44      |    0 |  887 |  901 |    0 |    0 |  937 |    0 |  572 |  976 |  658 |  426 |    0 |
| 2014-10-21 10:34:10 |        9312877 |        16 | 64.15    | 0.18      |    0 |  887 |  901 |    0 |    0 |  937 |    0 |  572 |  976 |  658 |  426 |    0 |
| 2014-10-21 10:34:15 |        9312877 |        17 | 63.86    | 359.93    |    0 |  887 |  901 |    0 |    0 |  937 |    0 |  572 |  976 |  658 |  426 |    0 |
| 2014-10-21 10:34:20 |        9312877 |        18 | 63.57    | 359.68    |    0 |  887 |  901 |    0 |    0 |  937 |    0 |  572 |  976 |  658 |  426 |    0 |
| 2014-10-21 10:34:25 |        9312877 |        19 | 63.28    | 359.44    |    0 |  887 |  901 |    0 |    0 |  937 |    0 |  572 |  976 |  658 |  426 |    0 |
| 2014-10-21 10:34:30 |        9312877 |        20 | 62.98    | 359.2     |    0 |  887 |  901 |    0 |    0 |  937 |    0 |  572 |  976 |  658 |  426 |    0 |
| 2014-10-21 10:34:35 |        9312877 |        21 | 62.69    | 358.96    |    0 |  887 |  901 |    0 |    0 |  937 |    0 |  572 |  976 |  658 |  426 |    0 |
| 2014-10-21 10:34:40 |        9312877 |        22 | 62.4     | 358.73    |    0 |  887 |  901 |    0 |    0 |  937 |    0 |  572 |  976 |  658 |  426 |    0 |
| 2014-10-21 10:34:45 |        9312877 |        23 | 62.11    | 358.51    |    0 |  887 |  901 |    0 |    0 |  937 |    0 |  572 |  976 |  658 |  426 |    0 |
| 2014-10-21 10:34:50 |        9312878 |         0 | 61.82    | 358.28    |    0 |  887 |  901 |    0 |    0 |  937 |    0 |  572 |  976 |  658 |  426 |    0 |
| 2014-10-21 10:34:55 |        9312878 |         1 | 61.52    | 358.07    |    0 |  887 |  901 |    0 |    0 |  937 |    0 |  572 |  976 |  658 |  426 |    0 |
| 2014-10-21 10:35:00 |        9312878 |         2 | 61.23    | 357.85    |    0 |  887 |  901 |    0 |    0 |  937 |    0 |  572 |  976 |  658 |  426 |    0 |
| 2014-10-21 10:36:30 |       12452897 |         0 | 55.91    | 354.5     |    0 |  614 |  832 |    0 |  903 |    0 |  977 |  890 |  943 |  952 |  814 |    0 |
| 2014-10-21 10:36:45 |       12452897 |         1 | 55.02    | 354.02    |    0 |  614 |  832 |    0 |  903 |    0 |  977 |  890 |  943 |  952 |  814 |    0 |
| 2014-10-21 10:36:45 |       12452897 |         2 | 55.01    | 354.01    |    0 |  749 |  923 |    0 |  897 |    0 |  977 |  933 |  942 |  958 |  522 |  955 |
| 2014-10-21 10:36:45 |       12452897 |         3 | 55.01    | 354.01    |    0 |  749 |  923 |    0 |  897 |    0 |  977 |  933 |  942 |  958 |  522 |  955 |
| 2014-10-21 10:36:45 |       12452897 |         4 | 55       | 354.01    |    0 |  748 |  924 |    0 |  888 |    0 |  972 |  893 |  942 |  958 |  549 |  954 |
| 2014-10-21 10:36:45 |       12452897 |         5 | 54.99    | 354.01    |    0 |  748 |  924 |    0 |  888 |    0 |  972 |  893 |  942 |  958 |  549 |  954 |
